  -0.533493    0.198947     0.47506   0.0339414     0.29235    0.869468    -0.29804    0.683826   -0.686881  -0.0495786
  -0.498377     0.20283    0.507617    0.127027    0.315665    0.875408   -0.337071    0.782287   -0.663564    -0.13621
  -0.463261    0.206713    0.540174    0.220113     0.33898    0.881348   -0.376103    0.880747   -0.640247   -0.222842
  -0.428145    0.210596    0.572731    0.313198    0.362296    0.887288   -0.415134    0.979207    -0.61693   -0.309473
  -0.393029     0.21448    0.605288    0.406284    0.385611    0.893228   -0.454166        0.99   -0.593613   -0.396105
  -0.357913    0.218363    0.637845    0.499369    0.408927    0.899168   -0.493197     0.89154   -0.570297   -0.482736
  -0.322797    0.222246    0.670402    0.592455    0.432242    0.905108   -0.532229    0.793079    -0.54698   -0.569368
  -0.287681    0.226129    0.705501    0.682998    0.455558    0.911048    -0.57126    0.694619   -0.523663      -0.656
  -0.252565    0.230013    0.738047    0.629774    0.478873    0.916988   -0.610292    0.596159   -0.500346   -0.742631
  -0.217449    0.233896    0.770593     0.57655    0.502189    0.922928   -0.649323    0.497698   -0.477029   -0.829263
